HospCode,Code,Description,Code_Type,Gross Charge,Discounted Cash Price,Minimum Negotiated Charge,Maximum Negotiated Charge,1199-Commercial,Aetna-Commercial,Aetna-Medicare Advantage,Cigna-Commercial,EMBLEMHEALTH/GHI-Commercial,EMBLEMHEALTH/HIP-CHP,EMBLEMHEALTH/HIP-Commercial,EMBLEMHEALTH/HIP-Medicaid,EMBLEMHEALTH/HIP-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-HMO/POS,EMPIRE HEALTHCHOICE ASSURANCE-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-PPO,FIDELIS CARE NEW YORK-Medicaid,FIDELIS CARE NEW YORK-Medicare Advantage,HEALTHFIRST-Medicaid,HEALTHFIRST-Medicare Advantage,HEALTHPLUS-CHP,HEALTHPLUS-Essential,HEALTHPLUS-Medicaid,HEALTHPLUS-Medicare Advantage,MEDICAID-Traditional Medicaid,MEDICARE-Traditional Medicare,OPTUM VA CCN-Commercial,OXFORD HEALTH INSURANCE-Commercial,TRICARE-Commercial,United Healthcare-Commercial,United Healthcare-Medicaid,United Healthcare-Medicare Advantage
3934,83930,Blood osmolality (concentration) measurement,CPT/HCPCS,75.91,75.91,5.25,158,41.91,74,50.02,NA,NA,NA,NA,NA,NA,6.04,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.17,NA,5.25,NA,6.04,NA,NA
3934,83935,Urine osmolality (concentration) measurement,CPT/HCPCS,90.57,90.57,5.25,174,52.05,60.9,50.52,NA,NA,NA,NA,153.15,NA,6.04,NA,59.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,5.25,NA,6.04,NA,NA
3934,83945,Oxalate level,CPT/HCPCS,17.22,17.22,7.7,14.49,NA,7.7,14.49,NA,NA,NA,NA,NA,NA,11.45,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA
3934,83951,Oncoprotein (cancer related gene) measurement,CPT/HCPCS,118,118,64.41,64.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,83970,Parathormone (parathyroid hormone) level,CPT/HCPCS,495.71,495.71,25,1976,248.97,444.6,416.42,49.4,NA,NA,41.28,NA,NA,88.26,334.85,325.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,NA,62.96,NA,64.54,NA,NA
3934,83986,Body fluid pH level,CPT/HCPCS,42.35,42.35,2.43,55,NA,NA,41.94,NA,NA,NA,NA,NA,NA,NA,NA,46.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,NA,NA
3934,83992,PCP drug level,CPT/HCPCS,69,69,15.41,15.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,83993,Stool calprotectin (protein) level,CPT/HCPCS,85,85,10.5,622,98.06,NA,349.57,NA,NA,NA,NA,26.5,NA,622,14,30.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.91,NA,19.63,NA,NA
3934,84066,"Phosphatase, prostatic (prostate enzyme) level",CPT/HCPCS,14,14,9.66,14,NA,NA,12.41,NA,NA,NA,NA,NA,NA,NA,NA,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84075,Phosphatase (enzyme) level,CPT/HCPCS,88.99,88.99,0.8,202,18.19,70.7,68.28,NA,108,NA,NA,NA,NA,102.73,8,70.27,NA,NA,NA,NA,NA,NA,NA,5.18,NA,42,NA,NA,NA,5.03,NA,NA
3934,84080,Phosphatase (enzyme) measurement,CPT/HCPCS,28.67,28.67,9.91,27.54,27.54,14.78,16.44,NA,NA,NA,NA,NA,NA,9.91,11.22,14.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,NA,12.6,NA,14.78,NA,NA
3934,84100,Phosphate level,CPT/HCPCS,60.62,60.62,0.07,8195.75,31.67,69.4,64,6.4,44.75,NA,4.74,14.13,NA,23.16,52.62,60,NA,NA,NA,NA,NA,NA,NA,5.01,NA,50.84,NA,56,NA,60,NA,NA
3934,84105,Urine phosphate level,CPT/HCPCS,52.47,52.47,4.5,57,NA,NA,6.21,NA,NA,NA,NA,NA,NA,57,NA,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03,NA,NA
3934,84112,Cervicovaginal secretion of placenta protein,CPT/HCPCS,213.43,213.43,2.78,210,NA,210,50.06,NA,NA,NA,NA,NA,NA,39.77,101.41,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,NA,57.95,NA,NA
3934,84120,Urine porphyrins (metabolism substance) measurement,CPT/HCPCS,29,29,15.94,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.94,NA,NA
3934,84126,Stool porphyrins (metabolism substance) level,CPT/HCPCS,127,127,88.9,88.9,NA,88.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84132,Blood potassium level,CPT/HCPCS,83.54,83.54,3.22,258,51.53,120,70.16,NA,86,NA,NA,NA,NA,80,7,55.85,NA,NA,NA,NA,NA,NA,5.11,NA,NA,75.71,NA,3.25,NA,5.03,NA,NA
3934,84133,Urine potassium level,CPT/HCPCS,66.4,66.4,0.8,130,44.85,45.5,35,NA,NA,NA,NA,NA,NA,65,5.03,53.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,5.03,NA,NA
3934,84134,Prealbumin (protein) level,CPT/HCPCS,137.22,137.22,5.38,146,17.59,102.2,73,NA,NA,NA,NA,NA,NA,16.21,91.94,99.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,NA,7.32,NA,NA
3934,84143,17-hydroxypregnenolone (hormone) level,CPT/HCPCS,41.25,41.25,22.81,44.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.16,NA,NA
3934,84144,Progesterone (reproductive hormone) level,CPT/HCPCS,302.91,302.91,12.62,282,113.62,215.08,205.31,NA,NA,NA,NA,NA,NA,23.09,204.15,205.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.25,NA,13.7,NA,23.09,NA,NA
3934,84145,Procalcitonin (hormone) level,CPT/HCPCS,155.9,155.9,3.58,387.61,194.97,204.11,80.5,NA,3.58,NA,NA,150,NA,20,NA,124.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.86,NA,NA,NA,27.22,NA,NA
3934,84146,Prolactin (milk producing hormone) level,CPT/HCPCS,387.62,387.62,10.23,884.25,327.22,294.7,321.53,NA,NA,NA,NA,NA,NA,30.76,36.4,267.24,NA,NA,NA,133.31,NA,NA,NA,NA,NA,556.75,NA,13.11,NA,24.79,NA,NA
3934,84150,Prostaglandin (hormone) level,CPT/HCPCS,220,220,23.1,150.04,NA,NA,150.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,NA
3934,84153,PSA (prostate specific antigen) measurement,CPT/HCPCS,238.55,238.55,3.3,278.71,117.63,181.51,278.71,NA,NA,NA,18.39,NA,NA,19.42,272.59,167.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.92,NA,26.01,NA,246,NA,NA
3934,84154,PSA (prostate specific antigen) measurement,CPT/HCPCS,12.85,12.85,3.3,116.27,30.6,NA,70.29,NA,NA,NA,NA,NA,NA,12,NA,14.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,12,NA,22.71,NA,NA
3934,84155,"Total protein level, blood",CPT/HCPCS,62.82,62.82,3.34,73,19.35,NA,59.68,NA,NA,NA,NA,NA,NA,4.53,NA,44.29,NA,NA,NA,NA,NA,NA,NA,3.67,NA,NA,NA,NA,NA,4.53,NA,NA
3934,84156,"Total protein level, urine",CPT/HCPCS,58.57,58.57,3.12,62,40.6,62,54.38,18.6,NA,NA,3.67,NA,NA,4.3,39.21,42.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.38,NA,5.12,NA,4.53,NA,NA
3934,84157,"Total protein level, body fluid",CPT/HCPCS,79.15,79.15,1.57,85,38,58.1,64.8,NA,NA,NA,NA,40.29,NA,13.09,NA,74.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.88,NA,NA,NA,4.53,NA,NA
3934,84165,"Protein measurement, serum",CPT/HCPCS,182.29,182.29,4.38,197,73.31,137.9,172.78,NA,4.38,NA,10.74,9.85,NA,11.3,139.65,133.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.53,NA,129,NA,11.34,NA,NA
3934,84166,"Protein measurement, body fluid",CPT/HCPCS,180.37,180.37,5.38,193,NA,120.4,169.27,NA,NA,NA,17.83,NA,NA,17.83,NA,122.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.43,NA,126,NA,17.83,NA,NA
3934,84181,Protein measurement,CPT/HCPCS,120,120,17.03,159.38,NA,NA,113.74,NA,NA,NA,NA,NA,NA,NA,NA,17.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84182,Protein measurement,CPT/HCPCS,208.94,208.94,19.86,127.53,NA,NA,127.53,NA,NA,NA,NA,NA,NA,NA,NA,100.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.84,NA,NA
3934,84202,Protoporphyrin (metabolism substance) level,CPT/HCPCS,46.38,46.38,9,62,NA,43.4,NA,NA,NA,NA,NA,NA,NA,9,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84207,Vitamin B-6 level,CPT/HCPCS,10.42,10.42,5,376.89,10,10,102.62,NA,NA,NA,10,NA,NA,10,10.96,23.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,34.69,NA,NA
3934,84210,Pyruvate (organic acid) level,CPT/HCPCS,28.83,28.83,9.85,20.3,20.3,NA,NA,NA,NA,NA,NA,NA,NA,12.31,14.2,14.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85,NA,NA
3934,84220,Pyruvate kinase (enzyme) level,CPT/HCPCS,55,55,9.44,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84244,Renin (kidney enzyme) level,CPT/HCPCS,13,13,6.5,207.87,9.1,NA,207.87,NA,NA,NA,NA,NA,NA,18.93,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,NA,NA,NA,14.95,NA,NA
3934,84252,Vitamin B-2 (riboflavin) level,CPT/HCPCS,45,45,20.24,33.11,NA,NA,22.5,NA,NA,NA,NA,NA,NA,20.24,33.11,21.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84255,Selenium (vitamin) level,CPT/HCPCS,15,15,7.5,216.91,40.41,10.5,216.91,NA,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.28,NA,19.29,NA,NA
3934,84260,Serotonin (hormone) level,CPT/HCPCS,34,34,9.35,34,21.39,NA,17,NA,NA,NA,NA,NA,NA,28.9,NA,32.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84270,Sex hormone binding globulin (protein) level,CPT/HCPCS,8.26,8.26,2.56,89.98,10.5,9.1,89.98,NA,NA,NA,NA,NA,NA,11.05,10,13,NA,NA,NA,NA,NA,NA,NA,5,NA,3.75,NA,9.86,NA,16.42,NA,NA
3934,84295,Blood sodium level,CPT/HCPCS,66.55,66.55,0.58,140,29.9,65,57.13,NA,70,NA,NA,NA,NA,97.5,52.34,59.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.85,NA,NA,NA,65,NA,NA
3934,84300,Urine sodium level,CPT/HCPCS,66.46,66.46,0.8,130,45.01,45.5,42.76,NA,NA,NA,NA,3.5,NA,65,46.14,47.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,2.1,NA,5.06,NA,NA
3934,84302,Sodium level,CPT/HCPCS,38.88,38.88,4.86,45,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,37.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84305,Somatomedin (growth factor) level,CPT/HCPCS,13,13,6.5,422.88,137.08,NA,152.07,NA,NA,NA,NA,NA,NA,13,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,NA,13,NA,20.5,NA,NA
3934,84311,Chemical analysis using spectrophotometry (light),CPT/HCPCS,26,26,5.51,14,NA,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,NA,NA
3934,84315,Specific gravity (liquid weight) measurement,CPT/HCPCS,31.25,31.25,8.98,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.98,NA,33.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84376,Carbohydrate analysis,CPT/HCPCS,13,13,40.71,40.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84378,Carbohydrate analysis,CPT/HCPCS,59,59,11.5,41.3,NA,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA
3934,84392,Urine sulfate (acid) level,CPT/HCPCS,23.38,23.38,3.5,4.83,NA,NA,4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73,NA,NA
3934,84402,Testosterone (hormone) level,CPT/HCPCS,6.21,6.21,4.08,329,106.65,6,246.74,NA,NA,NA,NA,NA,NA,12.68,49.55,112.54,NA,NA,NA,NA,NA,NA,NA,6,NA,4.5,NA,6,NA,30.54,NA,NA
3934,84403,Testosterone (hormone) level,CPT/HCPCS,13.42,13.42,0.7,343.37,78.46,15.4,257.53,NA,0.7,NA,14,NA,NA,14.88,46.26,109.77,NA,NA,NA,NA,NA,NA,NA,6,NA,10.5,NA,11.5,NA,42.49,NA,NA
3934,84425,Vitamin B-1 (thiamine) level,CPT/HCPCS,11,11,5.38,231.92,66.84,11,98.04,NA,NA,NA,11,NA,NA,11,12.06,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,NA,11,NA,15,NA,NA
3934,84432,Thyroglobulin (thyroid related hormone) level,CPT/HCPCS,21.99,21.99,0.78,96.82,23.57,24.03,17.54,NA,NA,NA,NA,NA,NA,13.6,16,18.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,23.25,NA,54.48,NA,NA
3934,84436,Thyroxine (thyroid chemical) measurement,CPT/HCPCS,143.83,143.83,1.11,216,34.39,107.8,106.63,NA,216,NA,6.87,18.5,NA,65.75,115.14,79.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.58,NA,6.87,NA,7.63,NA,NA
3934,84439,Thyroxine (thyroid chemical) measurement,CPT/HCPCS,200.4,200.4,7.67,247,75.03,201,212.09,NA,215,NA,9.02,138.43,NA,247,212.09,139.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.45,NA,13.54,NA,11.72,NA,NA
3934,84442,Thyroxine binding globulin (thyroid related protein) level,CPT/HCPCS,17,17,8.5,145.19,NA,16.43,145.19,NA,NA,NA,NA,NA,NA,NA,19.95,15.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.75,NA,9,NA,NA
3934,84443,"Blood test, thyroid stimulating hormone (TSH)",CPT/HCPCS,262.41,262.41,0.3,4165,144.61,2457.33,268.85,NA,275.4,NA,16.8,17.9,NA,261,253.05,183.04,NA,NA,NA,NA,NA,NA,16.8,16.8,NA,217.8,NA,244,NA,20.12,NA,NA
3934,84445,Thyroid stimulating immune globulins (thyroid related protein) level,CPT/HCPCS,41,41,20.5,226.54,226.54,NA,68.19,NA,NA,NA,NA,NA,NA,35.54,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.43,NA,NA
3934,84446,Vitamin E level,CPT/HCPCS,30,30,5.38,182.37,21,21,50.22,NA,NA,NA,NA,NA,NA,14.1,24.34,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,22.5,NA,17.51,NA,NA
3934,84450,"Liver enzyme (SGOT), level",CPT/HCPCS,76.9,76.9,0.8,93.84,51.1,56.56,70.3,NA,83,NA,NA,NA,NA,18.85,35.59,54.55,NA,NA,NA,NA,NA,NA,NA,5.18,NA,58.32,NA,NA,NA,6.12,NA,NA
3934,84460,"Liver enzyme (SGPT), level",CPT/HCPCS,89.66,89.66,0.8,97,59.5,65.1,81.43,NA,97,NA,NA,NA,NA,21.99,40.51,63.69,NA,NA,NA,NA,NA,NA,NA,5.3,NA,71.05,NA,NA,NA,5.03,NA,NA
3934,84466,Transferrin (iron binding protein) level,CPT/HCPCS,165.02,165.02,5.18,175,83.24,127.81,149.01,NA,164,NA,12.76,8.4,NA,36.18,119.85,113.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.01,NA,123,NA,12.76,NA,NA
3934,84478,Triglycerides level,CPT/HCPCS,121.75,121.75,3.34,121,18.12,121,81.8,NA,NA,NA,NA,NA,NA,5.74,8.77,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.75,NA,NA,NA,6.38,NA,NA
3934,84479,Thyroid hormone evaluation,CPT/HCPCS,123.27,123.27,0.71,140,25.94,95.9,95.48,NA,NA,NA,NA,NA,NA,68.74,9.87,55.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.63,NA,3,NA,3.3,NA,NA
3934,84480,"Thyroid hormone, T3 measurement",CPT/HCPCS,131.98,131.98,5.49,214.87,65.36,98,214.87,NA,140,NA,14.18,NA,NA,54.13,93.31,90.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.89,NA,9.91,NA,14.18,NA,NA
3934,84481,"Thyroid hormone, T3 measurement",CPT/HCPCS,10,10,0.5,306.97,70.39,10,306.97,NA,NA,NA,NA,NA,NA,14.41,306.97,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,NA,26.07,NA,12.62,NA,NA
3934,84482,"Thyroid hormone, T3 measurement",CPT/HCPCS,24,24,5.7,84.97,84.97,NA,NA,NA,NA,NA,NA,NA,NA,14.88,NA,16.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.39,NA,5.7,NA,NA
3934,84484,Troponin (protein) analysis,CPT/HCPCS,221.09,221.09,0.17,3563,160.28,1728,145.4,NA,148,NA,NA,122.69,NA,116.23,10.08,230.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.67,NA,429,NA,296,NA,NA
3934,84510,Tyrosine (amino acid) level,CPT/HCPCS,83.39,83.39,5.38,67.32,NA,NA,60.91,NA,NA,NA,NA,NA,NA,9.83,67.32,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.56,NA,NA
3934,84520,Urea nitrogen level to assess kidney function,CPT/HCPCS,75.66,75.66,0.5,154,37.54,82,67.53,NA,82,NA,NA,NA,NA,40.33,35.05,54.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,NA,3.95,NA,40.7,NA,NA
3934,84540,Urea nitrogen level to assess kidney function,CPT/HCPCS,73.4,73.4,0.8,78,12.4,NA,35.33,NA,NA,NA,NA,NA,NA,NA,51.44,53.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,NA,NA
3934,84550,"Uric acid level, blood",CPT/HCPCS,85.1,85.1,0.29,91,39.09,63.7,74.55,9.1,91,NA,4.52,6.59,NA,9.18,74.55,59.33,NA,NA,NA,NA,NA,NA,NA,4.62,NA,62.44,NA,12.03,NA,85,NA,NA
3934,84560,Uric acid level,CPT/HCPCS,16.2,16.2,2.1,5.52,NA,2.1,5.52,NA,NA,NA,NA,NA,NA,5.15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03,NA,NA
3934,84585,Urine vanillylmandelic acid,CPT/HCPCS,16.77,16.77,11.9,28.7,NA,11.9,28.7,NA,NA,NA,NA,NA,NA,17,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,NA,NA,NA,21.16,NA,NA
3934,84586,Vasoactive intestinal peptide (intestinal hormone) level,CPT/HCPCS,39,39,26.36,35.33,NA,NA,26.6,NA,NA,NA,NA,NA,NA,NA,26.36,35.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,84588,ADH (antidiuretic hormone) level,CPT/HCPCS,31,31,15.19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.19,NA,NA,NA,NA
3934,84590,Vitamin A level,CPT/HCPCS,14,14,5.38,208.6,9.8,9.8,62.38,NA,NA,NA,NA,NA,NA,11.56,14,13.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,10.97,NA,14.33,NA,NA
3934,84597,Vitamin K level,CPT/HCPCS,60,60,5.25,60,42,42,41.4,NA,NA,NA,NA,NA,NA,15.56,40.56,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,5.25,NA,16.94,NA,NA
3934,84630,Zinc level,CPT/HCPCS,11,11,5.5,134.13,25.59,7.7,71.3,NA,11,NA,NA,NA,NA,11,11,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,9.46,NA,NA
3934,84681,C-peptide (protein) level,CPT/HCPCS,11.39,11.39,0.55,211.73,NA,NA,123.46,NA,NA,NA,NA,NA,NA,11,18.07,72.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,21.72,NA,NA
3934,84702,"Gonadotropin, chorionic (reproductive hormone) level",CPT/HCPCS,332.92,332.92,4.62,8886.67,179.7,314,403.28,NA,179.64,NA,NA,NA,NA,200.02,275.39,337.53,NA,NA,NA,113.97,NA,NA,NA,NA,NA,381.12,NA,314,NA,1100.44,NA,NA
3934,84703,Gonadotropin (reproductive hormone) analysis,CPT/HCPCS,248.11,248.11,1.93,658.5,139.7,189.7,227.15,NA,381.5,NA,NA,147.56,NA,222.14,221.88,241.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.22,NA,236,NA,7.52,NA,NA
3934,84704,"Gonadotropin, chorionic (reproductive hormone) measurement",CPT/HCPCS,13,13,5.38,13.24,NA,9.1,12.44,NA,NA,NA,NA,NA,NA,11.67,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.56,NA,NA
3934,84999,Chemistry procedures,CPT/HCPCS,1310.07,1310.07,6.68,2000,NA,1630.36,718.75,NA,NA,NA,NA,6.68,NA,112.5,NA,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.75,NA,405.55,NA,425,NA,NA
3934,85007,Microscopic examination for white blood cells with manual cell count,CPT/HCPCS,107.56,107.56,1.43,113,34.66,113,99.11,NA,NA,NA,3.8,NA,NA,11.06,4,91.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.24,NA,NA,NA,3.8,NA,NA
3934,85008,Microscopic examination for white blood cells,CPT/HCPCS,39.22,39.22,10.86,27.14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,85014,Red blood cell concentration measurement,CPT/HCPCS,49.67,49.67,2,147.34,12.38,42,147.34,NA,NA,NA,2.37,45,NA,16.75,39.47,32.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,NA,2.1,NA,2.37,NA,NA
3934,85018,Hemoglobin measurement,CPT/HCPCS,48.94,48.94,2,143.83,12.1,41,143.83,NA,NA,NA,2.37,44,NA,16.42,38.59,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75,NA,2.1,NA,2.37,NA,NA
3934,85025,"Complete blood cell count (red cells, white blood cell, platelets), automated test",CPT/HCPCS,126.45,126.45,0.14,1839,73.01,132.24,136,40.8,92.18,NA,7.77,90.01,NA,50.62,116.34,127,NA,NA,NA,43.08,NA,NA,7.91,7.84,NA,104.1,NA,113.56,NA,127,NA,NA
3934,85027,"Complete blood cell count (red cells, white blood cell, platelets), automated test",CPT/HCPCS,92.1,92.1,0.1,2494,44.63,235.62,112.61,30.32,95.83,NA,6.47,49.04,NA,92.65,94.98,63.37,NA,NA,NA,NA,63.75,NA,6.54,6.65,6.47,69.41,NA,72.75,NA,25.32,NA,NA
3934,85044,"Red blood count, manual test",CPT/HCPCS,29.91,29.91,1.43,21.7,NA,21.7,NA,NA,NA,NA,NA,NA,NA,2.8,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,85045,"Red blood count, automated test",CPT/HCPCS,67.72,67.72,3.05,1411.2,35.46,96.75,63.15,NA,19.8,NA,3.99,3.6,NA,18.79,49.97,48.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.59,NA,50.25,NA,5.1,NA,NA
3934,85048,Automated white blood cell count,CPT/HCPCS,63.77,63.77,2.54,67,NA,55.44,31.5,NA,NA,NA,NA,NA,NA,63,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,85049,"Platelet count, automated test",CPT/HCPCS,88.98,88.98,3.17,95,62.3,NA,60.16,NA,NA,NA,NA,NA,NA,NA,60.16,56.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,3.17,NA,NA
3934,85097,"Bone marrow, smear interpretation",CPT/HCPCS,11635.43,11635.43,118.57,20598.46,NA,9917.59,2696.44,NA,NA,NA,NA,NA,NA,408.48,18777.32,12103.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.6,NA,NA
3934,85210,"Clotting factor II prothrombin, measurement",CPT/HCPCS,263,263,12.98,260,NA,182,NA,NA,NA,NA,NA,NA,NA,14.48,NA,95.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.48,NA,NA
3934,85220,Clotting factor V (AcG or proaccelerin) measurement,CPT/HCPCS,223.36,223.36,19.3,165.2,165.2,154.7,NA,NA,NA,NA,NA,NA,NA,19.3,NA,39.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,NA
3934,85230,"Clotting factor VII (proconvertin, stable factor)",CPT/HCPCS,485.35,485.35,15.22,366.75,366.1,342.3,21.3,NA,NA,NA,NA,NA,NA,23.89,30.2,332.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.75,NA,NA,NA,19.9,NA,NA
